/Sensors/IMU/Gyroscope,"{'level': 0, 'message': 'Gyro OK', 'hardware_id': 'PowerBoard', 'values': {'Yaw': '4.473  ', 'Pitch': '0.000  ', 'Roll': '0.000  ', 'IMU Temperature': '37.4   ', 'IMU Z State': '2', 'IMU Transform': '[1.00,0.00,0.00][0.00,1.00,0.00][0.00,0.00,1.00]', 'IMU Init Passed': '1', 'Last Drift Correction': '0ms'}}"
/Sensors/Proximity sensors,"{'level': -1, 'message': 'Not started', 'hardware_id': '', 'values': {}}"
/Sensors/Proximity sensors/Diagnostics,"{'level': -1, 'message': 'Not started', 'hardware_id': '', 'values': {}}"
/Sensors/Proximity sensors/head_left,"{'level': -1, 'message': 'Not started', 'hardware_id': '', 'values': {}}"
/Sensors/Proximity sensors/head_right,"{'level': -1, 'message': 'Not started', 'hardware_id': '', 'values': {}}"
/Sensors/Proximity sensors/left_back,"{'level': -1, 'message': 'Not started', 'hardware_id': '', 'values': {}}"
/Sensors/Proximity sensors/left_front,"{'level': -1, 'message': 'Not started', 'hardware_id': '', 'values': {}}"
/Sensors/Proximity sensors/right_back,"{'level': -1, 'message': 'Not started', 'hardware_id': '', 'values': {}}"
/Sensors/Proximity sensors/right_front,"{'level': -1, 'message': 'Not started', 'hardware_id': '', 'values': {}}"
/Sensors/Proximity sensors/tail_left,"{'level': -1, 'message': 'Not started', 'hardware_id': '', 'values': {}}"
/Sensors/Proximity sensors/tail_right,"{'level': -1, 'message': 'Not started', 'hardware_id': '', 'values': {}}"
/Sensors,"{'level': 0, 'message': 'OK', 'hardware_id': '', 'values': {'Laserscanner (Back)': 'OK', '3D Camera (Left)': 'OK', '3D Camera (Right)': 'OK', 'Laserscanner (Front)': 'OK', 'IMU': 'OK', 'Proximity sensors': 'Not started'}}"
/Serial Interface,"{'level': 0, 'message': 'OK', 'hardware_id': '', 'values': {'/Serial Interface/Communication': 'No serial device configured'}}"
/Serial Interface/Communication,"{'level': 0, 'message': 'No serial device configured', 'hardware_id': 'MirSerialInterface', 'values': {'Command count': '0', 'Port': '/dev/ttyUSB', 'Serial number': '', 'Baudrate': '19200', 'Datasize': '8', 'Parity': '0', 'Response delay [us]': '10000'}}"
/Other,"{'level': 0, 'message': 'OK', 'hardware_id': '', 'values': {'BMZ battery (Serial: 0004c5)': ''}}"
/Other/BMZ battery (Serial: 0004c5),"{'level': 0, 'message': '', 'hardware_id': 'PowerBoard', 'values': {'Overcurrent register: DSG counter': '0', 'Overcurrent register: CHG counter': '0', 'Overcurrent register: CHG OC1 counter': '0', 'Overcurrent register: CHG OC2 counter': '0', 'Overcurrent register: DSG OC1 counter': '0'}}"
